notes_ponderes,Prix_Nuit,Classe,Ville,type_logements,type_propriete,nb_salle_de_bain,nb_lits,nb_chambres,nb_voyageurs,Arrivee,Depart,Fumeur,Wifi,Eau_chaude,four,refregerateur,fer_a_repasser,table_a_manger,chauffage,plaques_de_cuisson,congelateur,Parking_gratuit,Television,baignoire,Animaux_accepter
0.2360238095238095,112.0,Aucune,Limeil-Brévannes,Logement entier ,appartement,1.0,2.0,2.0,4.0,entre 16:00 et 23:00,avant 10:00,non_renseigne,oui,oui,non_renseigne,non_renseigne,oui,non_renseigne,oui,non_renseigne,non_renseigne,non_renseigne,non_renseigne,oui,non_renseigne
0.3668333333333333,152.0,Superhôte,Boulogne-Billancourt,Logement entier ,appartement,1.0,1.0,1.0,2.0,entre 15:00 et 21:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne,non_renseigne,oui,non_renseigne,non_renseigne
0.14017857142857146,81.0,Aucune,Versailles,Logement entier ,appartement,1.0,2.0,1.0,4.0,A partir de 15:00,avant 11:00,non_renseigne,indisponible wifi,oui,oui,oui,non_renseigne,oui,oui,oui,oui,oui,non,oui,non_renseigne
0.469,60.0,Aucune,Drancy,Logement entier ,appartement,1.0,3.0,1.0,5.0,entre 18:00 et 21:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne,oui,non_renseigne,oui,non_renseigne
0.060999999999999985,30.0,Aucune,Le Chesnay,Logement entier ,appartement,1.0,3.0,1.0,3.0,entre 10:00 et 18:00,avant 12:00,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui,non_renseigne,oui,non_renseigne,oui,oui,non_renseigne
0.12951190476190474,85.0,Aucune,Saint-Cyr-l'École,Logement entier ,appartement,1.0,2.0,2.0,3.0,entre 11:00 et 20:00,avant 10:00,non_renseigne,oui,oui,non_renseigne,oui,oui,non_renseigne,oui,non_renseigne,non_renseigne,oui,oui,non_renseigne,non_renseigne
0.022428571428571426,27.0,Aucune,Aulnay-sous-Bois,Chambre privée,appartement,1.0,1.0,1.0,1.0,A partir de 15:00,avant 11:00,non_renseigne,indisponible wifi,non_renseigné,non_renseigne,non_renseigne,non_renseigne,non_renseigne,non,non_renseigne,non_renseigne,oui,oui,non_renseigne,non_renseigne
0.022428571428571426,62.0,Superhôte,La Courneuve,Logement entier ,appartement,1.0,2.0,1.0,3.0,non_renseigne,non_renseigne,non_renseigne,oui,oui,oui,oui,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,non_renseigne,non_renseigne
0.022428571428571426,62.0,Superhôte,La Courneuve,Logement entier ,appartement,1.0,2.0,1.0,3.0,non_renseigne,non_renseigne,non_renseigne,oui,oui,oui,oui,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,non_renseigne,non_renseigne
0.0,170.0,Aucune,Boulogne-Billancourt,Logement entier ,appartement,1.0,2.0,2.0,4.0,non_renseigne,non_renseigne,non_renseigne,oui,oui,oui,oui,oui,oui,oui,non_renseigne,oui,oui,non,non_renseigne,non_renseigne
0.0921904761904762,60.0,Aucune,Meudon,Logement entier ,appartement,1.0,2.0,1.0,4.0,non_renseigne,avant 12:00,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui,non_renseigne,oui,non_renseigne,non_renseigne,non_renseigne,oui
0.0,93.0,Aucune,Créteil,Logement entier ,appartement,1.0,2.0,1.0,4.0,A partir de 16:00,avant 13:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne,oui,oui,oui,non_renseigne
0.07552380952380952,45.0,Superhôte,Montfermeil,Logement entier ,appartement,1.0,1.0,-1.0,2.0,entre 15:00 et 23:00,avant 11:00,non_renseigne,oui,oui,oui,oui,non_renseigne,oui,oui,oui,non_renseigne,non_renseigne,oui,non_renseigne,non_renseigne
0.20116666666666666,122.0,Superhôte,Nanterre,Logement entier ,appartement,1.0,3.0,2.0,5.0,entre 18:00 et 22:00,avant 10:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne
0.0744404761904762,72.0,Superhôte,Maisons-Alfort,Logement entier ,appartement,1.0,1.0,1.0,2.0,entre 15:00 et 23:00,non_renseigne,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui,non_renseigne,non_renseigne,oui,non,oui,non_renseigne
0.011428571428571429,75.0,Aucune,Asnières-sur-Seine,Logement entier ,appartement,1.0,3.0,2.0,6.0,A partir de 17:00,avant 12:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne,oui
0.5861190476190475,52.0,Aucune,Montreuil,Logement entier ,maison d'hôtes ,1.0,2.0,1.0,2.0,A partir de 14:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui,non_renseigne,non_renseigne,oui,non,non_renseigne,non_renseigne
0.022428571428571426,65.0,Aucune,Asnières-sur-Seine,Logement entier ,appartement,1.0,1.0,1.0,2.0,entre 15:00 et 19:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui,oui,oui,oui,non_renseigne,non_renseigne,non_renseigne
0.0,143.0,Aucune,Chaville,Logement entier ,appartement,1.0,3.0,2.0,6.0,A partir de 15:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne,non_renseigne
0.1866071428571429,70.0,Aucune,Choisy-le-Roi,Logement entier ,appartement,1.0,4.0,1.0,4.0,entre 15:00 et 22:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui,non_renseigne,oui,oui,non_renseigne,oui,non_renseigne
1.6742857142857142,59.0,Superhôte,Choisy-le-Roi,Logement entier ,appartement,1.0,2.0,1.0,4.0,A partir de 14:00,avant 12:00,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui,oui,oui,oui,oui,oui,non_renseigne
1.6742857142857142,59.0,Superhôte,Choisy-le-Roi,Logement entier ,appartement,1.0,2.0,1.0,4.0,A partir de 14:00,avant 12:00,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui,oui,oui,oui,oui,oui,non_renseigne
0.0,73.0,Aucune,Boulogne-Billancourt,Logement entier ,appartement,1.0,1.0,1.0,2.0,non_renseigne,non_renseigne,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui,oui,oui,non_renseigne,oui,non_renseigne,non_renseigne
0.4634166666666666,75.0,Aucune,Saint-Denis,Logement entier ,appartement,1.0,1.0,-1.0,2.0,entre 15:00 et 19:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne,non_renseigne
0.08945238095238095,32.0,Aucune,Paris,Chambre privée,appartement,1.0,1.0,1.0,2.0,entre 09:00 et 13:00,avant 13:00,non_renseigne,oui,oui,non_renseigne,non_renseigne,oui,non_renseigne,oui,non_renseigne,non_renseigne,non_renseigne,oui,non_renseigne,non_renseigne
0.19328571428571428,81.0,Superhôte,Sèvres,Logement entier ,appartement,1.0,1.0,1.0,2.0,entre 14:00 et 21:00,avant 12:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,non_renseigne
0.242,60.0,Aucune,Vitry-sur-Seine,Logement entier ,appartement,1.0,1.0,1.0,2.0,non_renseigne,avant 11:00,non_renseigne,oui,oui,oui,non_renseigne,oui,non_renseigne,oui,non_renseigne,non_renseigne,oui,oui,non_renseigne,non_renseigne
0.10017857142857144,70.0,Superhôte,Montreuil,Logement entier ,appartement,1.0,2.0,1.0,4.0,A partir de 15:00,avant 11:00,non_renseigne,oui,oui,oui,oui,non_renseigne,oui,oui,non_renseigne,non_renseigne,non_renseigne,non,oui,non_renseigne
0.27951190476190474,85.0,Aucune,Aulnay-sous-Bois,Logement entier ,appartement,1.0,2.0,1.0,4.0,entre 17:00 et 21:00,avant 12:00,non_renseigne,non_renseigne,oui,oui,oui,oui,oui,oui,non_renseigne,oui,oui,non_renseigne,oui,non_renseigne
0.055833333333333325,124.0,Aucune,Boulogne-Billancourt,Logement entier ,appartement,1.0,1.0,1.0,3.0,non_renseigne,avant 11:00,non_renseigne,oui,non_renseigné,non_renseigne,oui,non_renseigne,non_renseigne,non,non_renseigne,non_renseigne,non_renseigne,oui,non_renseigne,oui
0.023142857142857142,90.0,Aucune,Maisons-Alfort,Logement entier ,appartement,1.0,2.0,1.0,4.0,entre 15:00 et 23:00,avant 12:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne,non_renseigne
0.2870833333333333,72.0,Aucune,Aulnay-sous-Bois,Logement entier ,appartement,1.0,1.0,1.0,2.0,entre 14:00 et 22:00,avant 12:00,non_renseigne,oui,non_renseigné,non_renseigne,oui,non_renseigne,non_renseigne,oui,non_renseigne,non_renseigne,oui,oui,non_renseigne,non_renseigne
0.09385714285714288,90.0,Aucune,Aubervilliers,Logement entier ,appartement,1.0,2.0,1.0,4.0,A partir de 16:00,avant 10:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,non_renseigne,oui
0.04907142857142857,40.0,Aucune,Villejuif,Logement entier ,appartement,1.0,2.0,1.0,4.0,entre 15:00 et 19:00,avant 12:00,non_renseigne,oui,oui,oui,oui,non_renseigne,oui,oui,oui,oui,non_renseigne,non,oui,non_renseigne
0.5716071428571429,66.0,Superhôte,Nanterre,Logement entier ,appartement,1.0,1.0,-1.0,2.0,entre 16:00 et 00:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,non_renseigne,oui,oui,oui,oui,non_renseigne
0.011904761904761904,61.0,Aucune,Colombes,Logement entier ,appartement,1.0,1.0,1.0,2.0,A partir de 15:00,non_renseigne,non_renseigne,oui,non_renseigné,non_renseigne,oui,oui,non_renseigne,oui,non_renseigne,non_renseigne,oui,oui,non_renseigne,non_renseigne
0.18778571428571428,70.0,Superhôte,Vitry-sur-Seine,Logement entier ,appartement,1.0,1.0,1.0,4.0,A partir de 15:00,avant 12:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne,oui,oui,oui,oui
0.5273333333333333,45.0,Aucune,Goussainville,Logement entier ,appartement,1.0,2.0,1.0,3.0,entre 17:00 et 23:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne,oui,oui,oui,non_renseigne
0.01785714285714286,52.0,Aucune,Pierrefitte-sur-Seine,Chambre privée,appartement,2.0,1.0,1.0,2.0,entre 12:00 et 00:00,avant 12:00,non_renseigne,oui,oui,oui,oui,non_renseigne,oui,oui,oui,oui,oui,non,oui,non_renseigne
0.004464285714285714,85.0,Aucune,Asnières-sur-Seine,Logement entier ,appartement,1.0,2.0,1.0,4.0,entre 14:00 et 16:00,avant 12:00,non_renseigne,indisponible wifi,oui,oui,oui,oui,oui,oui,oui,non_renseigne,non_renseigne,oui,oui,non_renseigne
1.356595238095238,86.0,Aucune,Saint-Denis,Logement entier ,appartement,1.0,2.0,2.0,4.0,A partir de 15:00,avant 10:00,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui,non_renseigne,non_renseigne,oui,oui,oui,non_renseigne
0.005952380952380952,108.0,Superhôte,Charenton-le-Pont,Logement entier ,appartement,1.0,2.0,1.0,3.0,A partir de 16:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne,non,oui,non_renseigne,non_renseigne
0.2608571428571429,75.0,Superhôte,Gennevilliers,Logement entier ,appartement,1.0,2.0,1.0,4.0,entre 12:00 et 21:00,avant 15:00,non_renseigne,oui,oui,oui,non_renseigne,non_renseigne,oui,oui,non_renseigne,non_renseigne,oui,oui,non_renseigne,non_renseigne
0.08339285714285714,130.0,Aucune,Paris,Logement entier ,appartement,1.0,1.0,1.0,2.0,entre 13:00 et 20:00,avant 12:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne,non,non_renseigne,non_renseigne
0.10698809523809524,50.0,Aucune,Chennevières-sur-Marne,Logement entier ,appartement,1.0,2.0,1.0,3.0,A partir de 17:00,avant 12:00,non_renseigne,oui,oui,oui,non_renseigne,non_renseigne,oui,oui,oui,oui,oui,oui,non_renseigne,non_renseigne
0.10698809523809524,50.0,Aucune,Chennevières-sur-Marne,Logement entier ,appartement,1.0,2.0,1.0,3.0,A partir de 17:00,avant 12:00,non_renseigne,non_renseigne,non_renseigné,non_renseigne,non_renseigne,non_renseigne,non_renseigne,non_renseigne,non_renseigne,non_renseigne,non_renseigne,non_renseigne,non_renseigne,non_renseigne
0.038095238095238085,55.0,Aucune,Osny,Logement entier ,appartement,1.0,2.0,1.0,4.0,A partir de 14:00,avant 12:00,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui
0.038095238095238085,55.0,Aucune,Osny,Logement entier ,appartement,1.0,2.0,1.0,4.0,A partir de 14:00,avant 12:00,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui
0.2613333333333333,67.0,Aucune,Sartrouville,Logement entier ,maison d'hôtes ,1.0,2.0,2.0,3.0,entre 14:00 et 20:00,avant 12:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne,oui,oui,non_renseigne,non_renseigne
0.0882142857142857,72.0,Aucune,Vitry-sur-Seine,Logement entier ,appartement,1.0,2.0,1.0,4.0,non_renseigne,avant 15:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,non_renseigne,oui,oui,oui,non_renseigne,oui
0.11875,114.0,Aucune,Issy-les-Moulineaux,Logement entier ,appartement,1.0,2.0,1.0,4.0,A partir de 15:00,avant 12:00,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,non_renseigne,non_renseigne,oui,non,oui,non_renseigne,non_renseigne
0.5381190476190476,155.0,Aucune,Boulogne-Billancourt,Logement entier ,appartement,1.0,4.0,2.0,6.0,A partir de 15:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne,oui,non_renseigne,oui
0.15464285714285714,67.0,Aucune,Montreuil,Logement entier ,appartement,1.0,2.0,1.0,4.0,non_renseigne,non_renseigne,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne,non,non_renseigne,non_renseigne
0.0375,75.0,Aucune,Colombes,Logement entier ,appartement,1.0,2.0,1.0,4.0,entre 15:00 et 23:00,avant 12:00,non_renseigne,oui,oui,oui,oui,non_renseigne,non_renseigne,oui,oui,non_renseigne,oui,non_renseigne,non_renseigne,non_renseigne
0.0375,75.0,Aucune,Colombes,Logement entier ,appartement,1.0,2.0,1.0,4.0,entre 15:00 et 23:00,avant 12:00,non_renseigne,oui,oui,oui,oui,non_renseigne,non_renseigne,oui,oui,non_renseigne,oui,non_renseigne,non_renseigne,non_renseigne
0.13030952380952382,267.0,Aucune,Paris,Logement entier ,résidence de tourisme ,1.0,4.0,2.0,6.0,entre 16:00 et 00:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,non_renseigne,non_renseigne,non_renseigne,oui,non_renseigne,non_renseigne
0.20985714285714285,80.0,Aucune,Aubervilliers,Logement entier ,appartement,1.0,2.0,1.0,4.0,entre 14:00 et 20:00,avant 11:00,non_renseigne,oui,oui,oui,non_renseigne,oui,oui,oui,oui,oui,non,oui,non_renseigne,non_renseigne
0.105,55.0,Aucune,Créteil,Logement entier ,appartement,1.0,1.0,1.0,3.0,entre 19:00 et 00:00,avant 11:00,non_renseigne,oui,oui,oui,oui,non_renseigne,oui,oui,non_renseigne,oui,oui,oui,non_renseigne,non_renseigne
0.011904761904761904,65.0,Aucune,Montreuil,Logement entier ,appartement,1.0,1.0,1.0,2.0,entre 13:00 et 20:00,avant 11:00,non_renseigne,oui,oui,oui,oui,non_renseigne,oui,oui,oui,oui,oui,non,non_renseigne,non_renseigne
0.5519761904761905,130.0,Aucune,Melun,Logement entier ,appartement,1.0,1.0,1.0,2.0,A partir de 14:00,avant 11:00,non_renseigne,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,non,non_renseigne,oui,oui
0.050892857142857136,80.0,Aucune,Argenteuil,Logement entier ,appartement,1.0,2.0,1.0,4.0,entre 18:00 et 22:00,avant 13:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,non_renseigne,oui,non,oui,non_renseigne,non_renseigne
0.05175,64.0,Superhôte,Vitry-sur-Seine,Logement entier ,appartement,1.0,2.0,1.0,4.0,A partir de 15:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne,oui
0.055595238095238086,56.0,Aucune,Colombes,Logement entier ,appartement,1.0,1.0,1.0,2.0,non_renseigne,avant 12:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,non_renseigne,non_renseigne,non_renseigne,non,non_renseigne,non_renseigne
0.027559523809523808,63.0,Aucune,Montreuil,Logement entier ,appartement,1.0,2.0,1.0,3.0,A partir de 15:00,avant 11:00,non_renseigne,oui,oui,non_renseigne,oui,oui,oui,oui,oui,oui,oui,non_renseigne,oui,non_renseigne
0.005952380952380952,90.0,Aucune,Nanterre,Logement entier ,appartement,1.0,2.0,1.0,3.0,entre 15:00 et 20:00,avant 10:00,non_renseigne,oui,oui,oui,non_renseigne,oui,non_renseigne,oui,non_renseigne,oui,non,oui,non_renseigne,non_renseigne
1.2836309523809524,59.0,Aucune,Aulnay-sous-Bois,Logement entier ,appartement,1.0,3.0,1.0,5.0,A partir de 15:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,non_renseigne,non_renseigne,oui,oui,non_renseigne,non_renseigne
0.2405952380952381,96.0,Aucune,Argenteuil,Logement entier ,appartement,1.0,4.0,3.0,6.0,entre 16:00 et 01:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui,non_renseigne,non_renseigne,oui,oui,oui,non_renseigne
0.011904761904761904,160.0,Aucune,Boulogne-Billancourt,Logement entier ,appartement,2.0,3.0,3.0,4.0,non_renseigne,non_renseigne,non_renseigne,oui,non_renseigné,non_renseigne,non_renseigne,non_renseigne,non_renseigne,oui,non_renseigne,non_renseigne,non_renseigne,oui,oui,non_renseigne
0.04419047619047618,150.0,Aucune,Montreuil,Logement entier ,appartement,1.0,2.0,2.0,6.0,non_renseigne,non_renseigne,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne
0.7776190476190477,81.0,Aucune,Saint-Denis,Logement entier ,appartement,1.0,3.0,1.0,6.0,entre 14:00 et 23:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne,non_renseigne,oui,non_renseigne
0.04083333333333333,250.0,Aucune,Boulogne-Billancourt,Logement entier ,appartement,2.0,4.0,3.0,6.0,A partir de 15:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,non_renseigne,oui,non_renseigne
0.05329761904761905,50.0,Aucune,Arnouville,Logement entier ,appartement,1.0,1.0,1.0,2.0,entre 15:00 et 21:00,avant 11:00,non_renseigne,oui,oui,oui,non_renseigne,oui,oui,non_renseigne,non_renseigne,non_renseigne,oui,non_renseigne,non_renseigne,non_renseigne
0.10789285714285712,85.0,Aucune,Colombes,Logement entier ,appartement,1.0,1.0,1.0,2.0,A partir de 13:00,avant 12:00,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui
0.10789285714285712,85.0,Aucune,Colombes,Logement entier ,appartement,1.0,1.0,1.0,2.0,A partir de 13:00,avant 12:00,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui
0.2705238095238095,70.0,Superhôte,Montfort-l'Amaury,Logement entier ,appartement,1.0,3.0,1.0,4.0,entre 16:00 et 00:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,non_renseigne,oui,oui,oui,non_renseigne,oui
0.124,180.0,Aucune,Boulogne-Billancourt,Logement entier ,logement ,1.0,2.0,2.0,4.0,non_renseigne,avant 23:00,non_renseigne,oui,non_renseigné,oui,oui,oui,non_renseigne,oui,non_renseigne,non_renseigne,non_renseigne,oui,non_renseigne,non_renseigne
0.08464285714285716,80.0,Aucune,La Garenne-Colombes,Logement entier ,appartement,1.0,1.0,1.0,2.0,A partir de 17:00,avant 11:00,non_renseigne,indisponible wifi,oui,oui,oui,non_renseigne,oui,oui,oui,non_renseigne,non,oui,non_renseigne,non_renseigne
0.15266666666666667,101.0,Aucune,Bois-Colombes,Logement entier ,appartement,1.0,2.0,1.0,3.0,entre 16:00 et 22:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne
0.7115952380952381,60.0,Superhôte,Le Pecq,Logement entier ,appartement,1.0,1.0,-1.0,3.0,A partir de 18:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne
0.07535714285714283,52.0,Aucune,Argenteuil,Logement entier ,appartement,2.0,2.0,1.0,4.0,entre 15:00 et 21:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,oui,non,oui,oui,oui,oui,non_renseigne,non_renseigne
0.02176190476190476,59.0,Aucune,Bois-Colombes,Logement entier ,appartement,1.0,1.0,1.0,2.0,entre 14:00 et 20:00,avant 12:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne,non,oui,non_renseigne,non_renseigne
0.20041666666666666,209.0,Aucune,Asnières-sur-Seine,Logement entier ,résidence de tourisme ,1.0,2.0,1.0,4.0,entre 15:00 et 00:00,non_renseigne,non_renseigne,oui,oui,oui,non_renseigne,oui,oui,oui,non_renseigne,non_renseigne,non,oui,non_renseigne,oui
0.02176190476190476,50.0,Aucune,Saint-Maur-des-Fossés,Logement entier ,appartement,1.0,3.0,1.0,2.0,entre 16:00 et 22:00,avant 12:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,non_renseigne,oui,oui,oui,oui,non_renseigne
0.05175,91.0,Aucune,Charenton-le-Pont,Logement entier ,appartement,1.0,1.0,1.0,3.0,A partir de 15:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,non_renseigne,oui,non_renseigne
0.05175,91.0,Aucune,Charenton-le-Pont,Logement entier ,appartement,1.0,1.0,1.0,3.0,A partir de 15:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,non_renseigne,oui,non_renseigne
0.05175,91.0,Aucune,Charenton-le-Pont,Logement entier ,appartement,1.0,1.0,1.0,3.0,A partir de 15:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,non_renseigne,oui,non_renseigne
0.21525,54.0,Aucune,Ivry-sur-Seine,Logement entier ,appartement,1.0,1.0,1.0,3.0,A partir de 15:00,avant 12:00,non_renseigne,oui,oui,oui,oui,non_renseigne,non_renseigne,oui,oui,non_renseigne,oui,oui,non_renseigne,non_renseigne
0.005357142857142856,80.0,Aucune,Aubervilliers,Logement entier ,appartement,1.0,2.0,1.0,4.0,entre 16:00 et 00:00,avant 10:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,non_renseigne,oui
0.029047619047619044,80.0,Aucune,Aubervilliers,Logement entier ,appartement,1.0,2.0,1.0,4.0,A partir de 16:00,avant 10:00,non_renseigne,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,non_renseigne,oui
0.04,65.0,Aucune,Aulnay-sous-Bois,Logement entier ,appartement,1.0,1.0,1.0,2.0,A partir de 14:00,avant 11:00,non_renseigne,oui,oui,oui,non_renseigne,oui,oui,oui,oui,non_renseigne,oui,oui,non_renseigne,non_renseigne
0.11209523809523812,133.0,Aucune,Boulogne-Billancourt,Logement entier ,appartement,1.0,2.0,1.0,4.0,A partir de 16:00,avant 10:00,non_renseigne,oui,non_renseigné,non_renseigne,oui,oui,non_renseigne,oui,non_renseigne,non_renseigne,non_renseigne,non,non_renseigne,non_renseigne
0.07738095238095237,140.0,Superhôte,Boulogne-Billancourt,Logement entier ,appartement,1.0,2.0,1.0,4.0,entre 12:00 et 20:00,avant 11:00,non_renseigne,oui,oui,oui,oui,non_renseigne,non_renseigne,oui,non_renseigne,non_renseigne,non,oui,non_renseigne,non_renseigne
0.30023809523809525,90.0,Superhôte,Nanterre,Logement entier ,appartement,1.0,2.0,1.0,4.0,entre 10:00 et 20:00,avant 12:00,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui,non_renseigne,non_renseigne,non_renseigne,oui,non_renseigne,non_renseigne
0.2829166666666666,70.0,Superhôte,Montreuil,Chambre privée,appartement,1.0,2.0,1.0,3.0,non_renseigne,avant 12:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,non_renseigne,oui,oui,non,non_renseigne,oui
0.4742857142857143,85.0,Superhôte,Saint-Cloud,Logement entier ,appartement,1.0,2.0,1.0,4.0,entre 17:00 et 20:00,avant 12:00,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui,non_renseigne,non_renseigne,non,oui,non_renseigne,non_renseigne
0.058011904761904765,68.0,Aucune,Montreuil,Logement entier ,appartement,1.0,3.0,1.0,4.0,A partir de 14:00,avant 10:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,non_renseigne,non_renseigne,oui,oui,non_renseigne,non_renseigne
0.467,75.0,Aucune,Aubervilliers,Logement entier ,appartement,1.0,2.0,1.0,4.0,entre 14:00 et 20:00,avant 12:00,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui,oui,non_renseigne,non_renseigne,oui,non_renseigne,non_renseigne
0.026785714285714284,62.0,Aucune,Noisy-le-Grand,Logement entier ,appartement,1.0,1.0,1.0,3.0,A partir de 14:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,oui,oui,oui,oui,oui,non_renseigne,non_renseigne
0.08033333333333334,55.0,Aucune,Sèvres,Logement entier ,appartement,1.0,1.0,1.0,2.0,A partir de 14:00,avant 11:00,non_renseigne,oui,oui,oui,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne
0.08033333333333334,55.0,Aucune,Sèvres,Logement entier ,appartement,1.0,1.0,1.0,2.0,A partir de 14:00,avant 11:00,non_renseigne,oui,oui,oui,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne
0.13371428571428573,30.0,Aucune,Choisy-le-Roi,Logement entier ,appartement,1.0,2.0,1.0,2.0,non_renseigne,avant 12:00,non_renseigne,oui,oui,oui,oui,non_renseigne,non_renseigne,oui,non_renseigne,non_renseigne,oui,oui,non_renseigne,non_renseigne
0.01785714285714286,80.0,Aucune,Aulnay-sous-Bois,Logement entier ,appartement,1.0,1.0,1.0,2.0,A partir de 15:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,non_renseigne,oui,oui,oui,oui,non_renseigne
0.2226785714285714,32.0,Aucune,Vitry-sur-Seine,Chambre privée,appartement,1.0,1.0,1.0,2.0,entre 14:00 et 00:00,avant 12:00,non_renseigne,oui,non_renseigné,non_renseigne,non_renseigne,non_renseigne,non_renseigne,non,non_renseigne,non_renseigne,oui,non,non_renseigne,oui
0.01725,74.0,Superhôte,Limeil-Brévannes,Logement entier ,appartement,1.0,1.0,1.0,2.0,A partir de 16:00,avant 11:00,non_renseigne,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non_renseigne,non_renseigne
